Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2010,2010,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2011,2011,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2012,2012,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2013,2013,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2014,2014,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2015,2015,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2016,2016,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2017,2017,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2018,2018,kilotonnes,0.000000,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2019,2019,kilotonnes,0.000000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7230,Emissions (N2O),2020,2020,kilotonnes,0.000000,Fp
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1992,1992,kilotonnes,0.053600,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1993,1993,kilotonnes,0.027600,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1994,1994,kilotonnes,0.023000,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1995,1995,kilotonnes,0.018400,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1996,1996,kilotonnes,0.029100,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1997,1997,kilotonnes,0.024500,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1998,1998,kilotonnes,0.038300,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),1999,1999,kilotonnes,0.047500,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2000,2000,kilotonnes,0.044400,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2001,2001,kilotonnes,0.029100,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2002,2002,kilotonnes,0.062800,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2003,2003,kilotonnes,0.053600,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2004,2004,kilotonnes,0.059800,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2005,2005,kilotonnes,0.065900,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2006,2006,kilotonnes,0.076600,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2007,2007,kilotonnes,0.095500,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2008,2008,kilotonnes,0.071600,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2009,2009,kilotonnes,0.050700,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2010,2010,kilotonnes,0.044800,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2011,2011,kilotonnes,0.041800,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2012,2012,kilotonnes,0.059700,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2013,2013,kilotonnes,0.056700,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2014,2014,kilotonnes,0.059700,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2015,2015,kilotonnes,0.068600,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2016,2016,kilotonnes,0.071600,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2017,2017,kilotonnes,0.101500,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2018,2018,kilotonnes,0.104500,X
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2019,2019,kilotonnes,0.113400,F
154,807,North Macedonia,6805,Liquefied petroleum gas (LPG),7273,Emissions (CO2),2020,2020,kilotonnes,0.113400,Fp
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1992,1992,Terajoule,767.600000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1993,1993,Terajoule,1090.800000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1994,1994,Terajoule,3878.400000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1995,1995,Terajoule,484.800000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1996,1996,Terajoule,969.600000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1997,1997,Terajoule,404.000000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1998,1998,Terajoule,1050.400000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,1999,1999,Terajoule,242.400000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2000,2000,Terajoule,1171.600000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2001,2001,Terajoule,1010.000000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2002,2002,Terajoule,484.800000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2003,2003,Terajoule,363.600000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2004,2004,Terajoule,1696.800000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2005,2005,Terajoule,929.200000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2006,2006,Terajoule,767.600000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2007,2007,Terajoule,487.830000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2008,2008,Terajoule,523.745600,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2009,2009,Terajoule,325.422000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2010,2010,Terajoule,649.228000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2011,2011,Terajoule,299.889200,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2012,2012,Terajoule,326.149200,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2013,2013,Terajoule,206.726800,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2014,2014,Terajoule,207.009600,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2015,2015,Terajoule,227.452000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2016,2016,Terajoule,222.886800,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2017,2017,Terajoule,181.759600,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2018,2018,Terajoule,124.836000,X
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2019,2019,Terajoule,108.401300,F
154,807,North Macedonia,6804,Fuel oil,72184,Use in agriculture,2020,2020,Terajoule,108.401300,Fp
154,807,North Macedonia,6804,Fuel oil,7225,Emissions (CH4),1992,1992,kilotonnes,0.007700,X
154,807,North Macedonia,6804,Fuel oil,7225,Emissions (CH4),1993,1993,kilotonnes,0.010900,X
154,807,North Macedonia,6804,Fuel oil,7225,Emissions (CH4),1994,1994,kilotonnes,0.038800,X
