Area Code,Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
154,North Macedonia,1299,Soil machinery,5922,Export Value,2003,2003,1000 US$,217.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,2004,2004,1000 US$,41.000000,Q
154,North Macedonia,1299,Soil machinery,5922,Export Value,2005,2005,1000 US$,0.000000,NR
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1992,1992,No,44253.000000,Q
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1993,1993,No,47638.000000,Q
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1994,1994,No,52036.000000,Q
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1995,1995,No,53977.000000,Q
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1996,1996,No,54000.000000,Q
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1997,1997,No,54000.000000,Q
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1998,1998,No,54000.000000,E
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,1999,1999,No,54000.000000,Q
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,2000,2000,No,54000.000000,E
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,2001,2001,No,54000.000000,E
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,2002,2002,No,54000.000000,E
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,2003,2003,No,54000.000000,E
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,2004,2004,No,0.000000,NR
154,North Macedonia,1302,Tractors Agric Total,5116,In Use,2005,2005,No,0.000000,NR
